SalesID,DateKey,Date,CustomerID,ProductID,StoreID,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,Channel,IsRefunded
90564,20241019,2024-10-19,1058,5022,2010,1,652.79,0.0,652.79,Wallet,HomeService,0
90565,20241208,2024-12-08,1018,5001,2002,1,2709.06,406.36,2302.7,Wallet,HomeService,0
90566,20240809,2024-08-09,1011,5011,2010,2,3370.62,0.0,6741.24,UPI,HomeService,0
90567,20240816,2024-08-16,1015,5030,2008,3,2525.94,378.89,7198.93,Card,InPerson,0
90568,20240801,2024-08-01,1031,5019,2006,3,2350.08,0.0,7050.24,Wallet,Online,0
90569,20240408,2024-04-08,1016,5003,2012,1,1630.42,163.04,1467.38,Cash,InPerson,0
90570,20240917,2024-09-17,1024,5021,2006,3,353.61,0.0,1060.83,Wallet,Online,0
90571,20240601,2024-06-01,1053,5006,2002,1,1335.13,200.27,1134.86,Cash,HomeService,0
90572,20240106,2024-01-06,1011,5013,2006,2,2156.71,107.84,4205.58,UPI,InPerson,0
90573,20240210,2024-02-10,1043,5010,2008,2,3027.63,151.38,5903.88,Card,InPerson,0
90574,20241125,2024-11-25,1052,5004,2008,1,1883.86,188.39,1695.47,Wallet,HomeService,0
90575,20240315,2024-03-15,1037,5018,2007,2,2064.15,103.21,4025.09,Wallet,Online,0
90576,20241230,2024-12-30,1038,5020,2006,2,5688.96,853.34,10524.58,Card,InPerson,0
90577,20240720,2024-07-20,1044,5028,2007,1,1222.19,122.22,1099.97,Card,InPerson,0
90578,20241029,2024-10-29,1051,5016,2012,3,2634.8,395.22,7509.18,UPI,HomeService,0
90579,20240327,2024-03-27,1018,5012,2006,2,874.76,87.48,1662.04,Card,HomeService,0
90580,20240911,2024-09-11,1031,5002,2002,1,2273.2,340.98,1932.22,Wallet,HomeService,0
90581,20240704,2024-07-04,1052,5009,2003,3,5903.46,295.17,17415.21,UPI,InPerson,0
90582,20241223,2024-12-23,1013,5013,2006,1,4420.67,442.07,3978.6,Card,InPerson,0
90583,20240911,2024-09-11,1045,5029,2012,2,4825.47,241.27,9409.67,Card,Online,0
90584,20240507,2024-05-07,1044,5012,2009,2,1534.86,230.23,2839.49,Card,Online,0
90585,20240705,2024-07-05,1026,5017,2008,3,5028.38,754.26,14330.88,Card,Online,0
90586,20240412,2024-04-12,1030,5003,2002,2,3192.82,478.92,5906.72,Cash,Online,0
90587,20240321,2024-03-21,1058,5014,2012,3,1001.87,50.09,2955.52,Wallet,Online,0
90588,20240624,2024-06-24,1049,5030,2001,3,4566.47,456.65,13242.76,Cash,Online,0
90589,20240214,2024-02-14,1025,5030,2010,2,3096.32,309.63,5883.01,UPI,Online,0
90590,20241114,2024-11-14,1017,5003,2005,1,1511.33,0.0,1511.33,Wallet,Online,0
90591,20240724,2024-07-24,1040,5022,2004,3,879.98,88.0,2551.94,UPI,HomeService,0
90592,20241225,2024-12-25,1023,5001,2001,3,4850.97,0.0,14552.91,Cash,Online,0
90593,20240628,2024-06-28,1041,5016,2002,1,2590.0,388.5,2201.5,UPI,HomeService,0
90594,20240622,2024-06-22,1019,5028,2005,1,1677.44,251.62,1425.82,Cash,Online,0
90595,20241227,2024-12-27,1052,5029,2008,2,4277.38,427.74,8127.02,Cash,InPerson,0
90596,20241115,2024-11-15,1037,5027,2001,2,2261.85,0.0,4523.7,Card,HomeService,0
90597,20240501,2024-05-01,1035,5012,2008,2,1046.5,52.33,2040.67,Cash,InPerson,0
90598,20240316,2024-03-16,1001,5018,2004,2,2092.99,209.3,3976.68,UPI,HomeService,0
90599,20240815,2024-08-15,1026,5005,2005,2,2303.87,230.39,4377.35,Cash,HomeService,0
90600,20240419,2024-04-19,1055,5014,2010,2,967.3,96.73,1837.87,UPI,HomeService,0
90601,20240728,2024-07-28,1009,5017,2004,3,5350.8,0.0,16052.4,UPI,Online,0
90602,20240612,2024-06-12,1010,5019,2001,1,2807.85,421.18,2386.67,UPI,InPerson,0
90603,20240713,2024-07-13,1012,5006,2009,3,904.35,90.44,2622.61,Card,HomeService,0
90604,20240124,2024-01-24,1038,5015,2011,1,4297.25,429.73,3867.52,Card,Online,0
90605,20240209,2024-02-09,1045,5027,2011,2,2407.64,240.76,4574.52,Wallet,Online,0
90606,20240112,2024-01-12,1035,5006,2007,3,1197.82,179.67,3413.79,Wallet,Online,0
90607,20240809,2024-08-09,1047,5028,2005,1,2045.38,204.54,1840.84,UPI,HomeService,0
90608,20240131,2024-01-31,1011,5020,2008,1,3641.89,0.0,3641.89,UPI,HomeService,0
90609,20240320,2024-03-20,1058,5010,2008,3,3470.85,520.63,9891.92,Cash,HomeService,0
90610,20241201,2024-12-01,1058,5009,2010,2,4760.26,238.01,9282.51,Cash,HomeService,0
90611,20240829,2024-08-29,1020,5023,2008,3,3075.97,153.8,9074.11,Cash,InPerson,0
90612,20240607,2024-06-07,1043,5009,2010,2,5788.99,578.9,10999.08,Cash,HomeService,0
90613,20240822,2024-08-22,1020,5007,2005,3,2931.3,0.0,8793.9,Card,InPerson,0
90614,20240626,2024-06-26,1012,5003,2003,2,1965.22,196.52,3733.92,Cash,InPerson,0
90615,20240325,2024-03-25,1037,5004,2004,1,1961.77,294.27,1667.5,Wallet,HomeService,0
90616,20240707,2024-07-07,1008,5028,2008,1,2224.31,222.43,2001.88,Card,Online,0
90617,20240326,2024-03-26,1037,5016,2007,3,2028.32,304.25,5780.71,Wallet,InPerson,0
90618,20240214,2024-02-14,1044,5005,2011,1,3346.35,334.63,3011.72,Cash,Online,0
90619,20240927,2024-09-27,1006,5013,2001,2,4035.98,403.6,7668.36,Card,Online,0
90620,20240121,2024-01-21,1007,5027,2001,2,3712.89,556.93,6868.85,Wallet,HomeService,0
90621,20240717,2024-07-17,1002,5018,2005,3,3053.65,305.37,8855.58,UPI,HomeService,0
90622,20241128,2024-11-28,1040,5002,2004,2,2148.3,0.0,4296.6,Cash,Online,0
90623,20240714,2024-07-14,1050,5004,2003,2,1670.47,0.0,3340.94,Wallet,HomeService,0
90624,20240908,2024-09-08,1032,5021,2002,1,587.28,88.09,499.19,Wallet,Online,0
90625,20241011,2024-10-11,1049,5016,2007,1,2559.88,255.99,2303.89,Cash,InPerson,0
90626,20240713,2024-07-13,1007,5010,2008,3,3694.76,184.74,10899.54,Card,InPerson,0
90627,20240903,2024-09-03,1039,5022,2009,3,1339.08,133.91,3883.33,Cash,InPerson,0
90628,20240227,2024-02-27,1047,5007,2009,1,2092.25,209.23,1883.02,UPI,InPerson,0
90629,20240616,2024-06-16,1056,5029,2008,1,4738.27,473.83,4264.44,Card,InPerson,0
90630,20241207,2024-12-07,1030,5007,2012,2,3878.47,193.92,7563.02,Wallet,HomeService,0
90631,20240401,2024-04-01,1050,5008,2002,1,492.12,49.21,442.91,Wallet,InPerson,0
90632,20240415,2024-04-15,1034,5009,2010,3,5320.9,266.05,15696.65,UPI,InPerson,0
90633,20240419,2024-04-19,1048,5016,2001,1,1938.08,0.0,1938.08,Card,InPerson,0
90634,20240417,2024-04-17,1025,5029,2010,1,4225.28,211.26,4014.02,Wallet,InPerson,0
90635,20240127,2024-01-27,1032,5024,2001,2,1781.63,89.08,3474.18,Wallet,InPerson,0
90636,20241027,2024-10-27,1020,5013,2002,3,3490.14,523.52,9946.9,Card,HomeService,0
90637,20240831,2024-08-31,1043,5026,2001,1,1206.46,0.0,1206.46,Wallet,InPerson,0
90638,20240901,2024-09-01,1046,5008,2007,1,578.46,0.0,578.46,Card,InPerson,0
90639,20241106,2024-11-06,1002,5009,2010,1,5461.36,546.14,4915.22,Card,InPerson,0
90640,20241213,2024-12-13,1049,5018,2004,3,2332.86,233.29,6765.29,Cash,HomeService,0
90641,20240915,2024-09-15,1033,5016,2002,2,3513.67,527.05,6500.29,Cash,Online,0
90642,20241029,2024-10-29,1035,5010,2008,1,5687.34,568.73,5118.61,Wallet,InPerson,0
90643,20240216,2024-02-16,1054,5019,2012,1,2178.21,108.91,2069.3,Cash,HomeService,0
90644,20241030,2024-10-30,1048,5009,2001,3,5330.49,0.0,15991.47,Card,Online,0
90645,20240727,2024-07-27,1043,5028,2002,1,2474.28,123.71,2350.57,UPI,HomeService,0
90646,20240213,2024-02-13,1018,5026,2004,1,1331.18,133.12,1198.06,UPI,HomeService,0
90647,20240312,2024-03-12,1034,5009,2009,2,3583.14,179.16,6987.12,Card,Online,0
90648,20240409,2024-04-09,1009,5007,2004,3,2518.99,125.95,7431.02,UPI,HomeService,0
90649,20240224,2024-02-24,1022,5020,2008,3,3325.1,498.76,9476.54,Card,InPerson,0
90650,20240409,2024-04-09,1010,5023,2002,3,6431.47,643.15,18651.26,Cash,Online,0
90651,20240404,2024-04-04,1054,5027,2003,2,4776.51,716.48,8836.54,Cash,InPerson,0
90652,20240929,2024-09-29,1044,5012,2004,2,915.39,45.77,1785.01,Wallet,InPerson,0
90653,20241111,2024-11-11,1053,5027,2005,2,4984.78,747.72,9221.84,Card,InPerson,0
90654,20240118,2024-01-18,1008,5023,2008,2,5353.97,535.4,10172.54,Wallet,Online,0
90655,20240405,2024-04-05,1009,5018,2009,1,1854.85,0.0,1854.85,Cash,InPerson,0
90656,20241125,2024-11-25,1048,5027,2001,3,3139.92,313.99,9105.77,Wallet,HomeService,0
90657,20240728,2024-07-28,1029,5017,2007,3,2640.03,264.0,7656.09,Wallet,HomeService,0
90658,20240511,2024-05-11,1053,5008,2006,3,454.5,68.17,1295.33,Cash,HomeService,0
90659,20240518,2024-05-18,1011,5028,2004,2,1166.15,58.31,2273.99,Cash,HomeService,0
90660,20240319,2024-03-19,1042,5005,2008,1,4681.07,468.11,4212.96,Card,InPerson,0
90661,20241026,2024-10-26,1009,5029,2001,3,3233.86,0.0,9701.58,UPI,InPerson,0
90662,20240306,2024-03-06,1040,5028,2010,2,2214.37,332.16,4096.58,Wallet,HomeService,0
90663,20240929,2024-09-29,1045,5023,2004,1,5879.83,293.99,5585.84,UPI,HomeService,1
90664,20240124,2024-01-24,1035,5029,2012,1,3679.52,551.93,3127.59,Wallet,Online,0
90665,20240616,2024-06-16,1025,5008,2009,1,595.39,89.31,506.08,Cash,HomeService,0
90666,20241122,2024-11-22,1054,5010,2003,1,5073.84,761.08,4312.76,Cash,Online,0
90667,20240809,2024-08-09,1007,5015,2001,1,5351.17,802.68,4548.49,Cash,HomeService,0
90668,20241001,2024-10-01,1004,5028,2011,2,1147.35,172.1,2122.6,Card,Online,0
90669,20240929,2024-09-29,1050,5030,2003,3,4210.73,631.61,12000.58,UPI,Online,0
90670,20240521,2024-05-21,1058,5029,2001,1,4964.14,744.62,4219.52,Cash,Online,0
90671,20240915,2024-09-15,1011,5018,2004,3,2860.45,429.07,8152.28,Cash,Online,0
90672,20240830,2024-08-30,1053,5026,2011,2,1326.88,66.34,2587.42,Wallet,Online,0
90673,20240804,2024-08-04,1032,5012,2011,2,1383.11,69.16,2697.06,UPI,Online,0
90674,20240730,2024-07-30,1001,5030,2001,1,2435.4,243.54,2191.86,Card,Online,0
90675,20240410,2024-04-10,1056,5016,2002,1,3080.07,308.01,2772.06,UPI,HomeService,0
90676,20240303,2024-03-03,1012,5009,2003,1,5747.53,574.75,5172.78,Card,Online,0
90677,20241108,2024-11-08,1025,5026,2002,2,858.77,128.82,1588.72,Card,InPerson,0
90678,20240125,2024-01-25,1004,5003,2005,2,2011.43,100.57,3922.29,UPI,Online,0
90679,20240721,2024-07-21,1051,5028,2002,2,1099.82,54.99,2144.65,Cash,InPerson,0
90680,20240731,2024-07-31,1017,5005,2002,1,3681.62,368.16,3313.46,UPI,InPerson,0
90681,20240712,2024-07-12,1001,5009,2011,2,3520.29,176.01,6864.57,Cash,HomeService,0
90682,20240604,2024-06-04,1048,5024,2011,2,1918.58,0.0,3837.16,Wallet,HomeService,0
90683,20240815,2024-08-15,1032,5016,2003,1,3084.89,154.24,2930.65,Wallet,HomeService,0
90684,20240710,2024-07-10,1043,5026,2002,2,932.64,93.26,1772.02,Cash,InPerson,1
90685,20241022,2024-10-22,1006,5009,2008,2,2933.14,293.31,5572.97,Cash,HomeService,0
90686,20240131,2024-01-31,1034,5008,2010,3,539.92,0.0,1619.76,Card,Online,0
90687,20240614,2024-06-14,1007,5027,2009,3,4174.25,417.43,12105.32,Cash,InPerson,0
90688,20240620,2024-06-20,1044,5022,2005,1,1169.77,0.0,1169.77,UPI,HomeService,0
90689,20241107,2024-11-07,1012,5025,2010,1,1961.53,294.23,1667.3,UPI,Online,0
90690,20240401,2024-04-01,1032,5020,2001,1,6180.11,618.01,5562.1,Card,HomeService,0
90691,20240504,2024-05-04,1023,5001,2004,3,4683.17,702.48,13347.03,Card,InPerson,0
90692,20240125,2024-01-25,1020,5012,2006,3,696.14,69.61,2018.81,Card,Online,0
90693,20240129,2024-01-29,1049,5027,2007,1,2824.68,282.47,2542.21,Wallet,InPerson,0
90694,20241119,2024-11-19,1012,5003,2008,1,2428.28,364.24,2064.04,Cash,Online,0
90695,20240629,2024-06-29,1037,5018,2008,2,3044.99,0.0,6089.98,Wallet,InPerson,0
90696,20240229,2024-02-29,1058,5026,2001,2,1752.51,0.0,3505.02,UPI,InPerson,0
90697,20240920,2024-09-20,1025,5010,2008,2,5745.91,574.59,10917.23,UPI,HomeService,0
90698,20240326,2024-03-26,1050,5005,2010,1,3647.55,0.0,3647.55,UPI,Online,0
90699,20240827,2024-08-27,1049,5018,2005,2,3310.91,0.0,6621.82,Cash,Online,0
90700,20240410,2024-04-10,1037,5019,2004,2,1856.2,92.81,3619.59,Cash,InPerson,0
90701,20240507,2024-05-07,1051,5019,2011,2,1821.07,273.16,3368.98,UPI,Online,0
90702,20240120,2024-01-20,1013,5017,2002,3,5317.69,0.0,15953.07,Cash,Online,0
90703,20240101,2024-01-01,1027,5012,2006,1,1068.05,0.0,1068.05,UPI,Online,0
90704,20240415,2024-04-15,1028,5012,2010,3,1505.95,225.89,4291.96,Card,Online,0
90705,20241117,2024-11-17,1043,5012,2005,3,902.67,45.13,2662.88,Card,Online,0
90706,20240503,2024-05-03,1025,5004,2012,3,1579.91,157.99,4581.74,Wallet,HomeService,0
90707,20240610,2024-06-10,1025,5020,2002,3,5241.59,786.24,14938.53,Card,Online,0
90708,20240630,2024-06-30,1050,5005,2001,1,3432.09,343.21,3088.88,Cash,InPerson,0
90709,20241229,2024-12-29,1057,5028,2012,3,1944.32,194.43,5638.53,Cash,Online,0
90710,20240412,2024-04-12,1006,5029,2009,3,6365.82,0.0,19097.46,Wallet,InPerson,0
90711,20241109,2024-11-09,1003,5019,2003,3,2769.16,415.37,7892.11,UPI,InPerson,0
90712,20240630,2024-06-30,1036,5009,2008,3,2866.74,430.01,8170.21,Cash,Online,0
90713,20240605,2024-06-05,1029,5010,2005,1,2975.38,148.77,2826.61,Wallet,InPerson,0
90714,20240714,2024-07-14,1024,5004,2012,1,1662.13,83.11,1579.02,Wallet,Online,0
90715,20240822,2024-08-22,1011,5008,2010,3,444.86,44.49,1290.09,UPI,InPerson,0
90716,20240725,2024-07-25,1016,5007,2003,2,2124.13,318.62,3929.64,UPI,InPerson,0
90717,20240319,2024-03-19,1001,5001,2003,2,3218.44,160.92,6275.96,Cash,Online,0
90718,20240815,2024-08-15,1006,5002,2008,3,3167.94,475.19,9028.63,Wallet,HomeService,0
90719,20240919,2024-09-19,1025,5003,2010,1,1812.64,90.63,1722.01,UPI,HomeService,0
90720,20240707,2024-07-07,1021,5025,2012,3,2774.88,416.23,7908.41,Cash,Online,0
90721,20241029,2024-10-29,1014,5030,2005,3,2730.6,136.53,8055.27,Wallet,Online,0
90722,20240612,2024-06-12,1025,5030,2012,1,4528.03,679.2,3848.83,Wallet,InPerson,0
90723,20240602,2024-06-02,1027,5019,2011,3,2644.78,264.48,7669.86,Card,Online,0
90724,20240731,2024-07-31,1001,5014,2009,3,1246.08,124.61,3613.63,Card,Online,0
90725,20240516,2024-05-16,1031,5027,2008,2,4553.95,683.09,8424.81,UPI,Online,0
90726,20241026,2024-10-26,1031,5014,2011,3,829.8,82.98,2406.42,Card,Online,0
90727,20240805,2024-08-05,1033,5005,2007,3,4465.66,669.85,12727.13,UPI,Online,0
90728,20240621,2024-06-21,1027,5018,2010,2,4119.18,0.0,8238.36,Wallet,HomeService,0
90729,20240806,2024-08-06,1041,5018,2009,2,3384.73,169.24,6600.22,UPI,InPerson,0
90730,20241128,2024-11-28,1025,5010,2012,3,3389.52,169.48,9999.08,Wallet,HomeService,0
90731,20240727,2024-07-27,1020,5024,2006,3,1781.93,89.1,5256.69,UPI,InPerson,0
90732,20240604,2024-06-04,1035,5026,2005,3,1563.07,234.46,4454.75,UPI,InPerson,0
90733,20240210,2024-02-10,1020,5004,2004,1,1494.08,74.7,1419.38,Cash,HomeService,0
90734,20240708,2024-07-08,1012,5025,2010,1,3239.56,485.93,2753.63,Card,Online,0
90735,20240416,2024-04-16,1006,5017,2007,3,2682.4,268.24,7778.96,UPI,Online,0
90736,20241204,2024-12-04,1017,5007,2006,2,3295.02,0.0,6590.04,UPI,HomeService,0
90737,20240529,2024-05-29,1036,5024,2004,2,2795.17,0.0,5590.34,Wallet,InPerson,0
90738,20241215,2024-12-15,1021,5018,2007,3,3872.64,580.9,11037.02,UPI,HomeService,0
90739,20240726,2024-07-26,1006,5010,2007,1,4710.73,471.07,4239.66,Cash,HomeService,0
90740,20241102,2024-11-02,1011,5005,2002,1,3924.25,0.0,3924.25,Cash,InPerson,0
90741,20241229,2024-12-29,1056,5010,2005,3,5546.2,554.62,16083.98,UPI,HomeService,0
90742,20240728,2024-07-28,1058,5024,2004,1,1812.98,271.95,1541.03,UPI,InPerson,0
90743,20240603,2024-06-03,1032,5001,2002,3,3845.14,192.26,11343.16,Wallet,Online,0
90744,20240520,2024-05-20,1048,5011,2002,2,3551.82,0.0,7103.64,Card,HomeService,0
90745,20241101,2024-11-01,1011,5026,2005,3,899.23,89.92,2607.77,UPI,Online,0
90746,20241127,2024-11-27,1039,5009,2012,3,4784.06,478.41,13873.77,Cash,Online,0
90747,20240317,2024-03-17,1050,5013,2009,2,3945.29,0.0,7890.58,UPI,InPerson,0
90748,20240421,2024-04-21,1046,5030,2006,3,4841.51,484.15,14040.38,Card,HomeService,0
90749,20240429,2024-04-29,1047,5009,2002,2,5474.84,547.48,10402.2,Wallet,Online,0
90750,20240506,2024-05-06,1044,5026,2003,3,1846.35,276.95,5262.1,Wallet,InPerson,0
90751,20241230,2024-12-30,1012,5003,2003,2,3341.89,334.19,6349.59,Card,HomeService,0
90752,20241115,2024-11-15,1009,5007,2008,2,3574.78,536.22,6613.34,Card,Online,0
90753,20240705,2024-07-05,1052,5009,2002,3,3725.66,0.0,11176.98,UPI,Online,0
90754,20241016,2024-10-16,1004,5003,2011,3,2242.96,0.0,6728.88,UPI,HomeService,0
90755,20241013,2024-10-13,1031,5019,2001,2,2360.51,118.03,4602.99,Cash,HomeService,0
90756,20240326,2024-03-26,1022,5019,2009,2,2014.88,0.0,4029.76,Cash,InPerson,0
90757,20240722,2024-07-22,1003,5007,2003,1,2158.26,215.83,1942.43,UPI,InPerson,0
90758,20241122,2024-11-22,1003,5010,2011,1,4766.14,238.31,4527.83,UPI,Online,0
90759,20240724,2024-07-24,1052,5002,2009,2,2077.02,207.7,3946.34,Cash,HomeService,0
90760,20240702,2024-07-02,1007,5005,2002,1,2727.44,136.37,2591.07,Cash,Online,0
90761,20240117,2024-01-17,1028,5015,2010,2,4079.97,0.0,8159.94,Card,HomeService,0
90762,20241104,2024-11-04,1030,5015,2002,1,5390.12,269.51,5120.61,Cash,Online,0
90763,20240602,2024-06-02,1006,5021,2003,1,368.21,0.0,368.21,UPI,Online,0
90764,20241227,2024-12-27,1014,5029,2012,2,4514.91,677.24,8352.58,Wallet,Online,0
90765,20241222,2024-12-22,1041,5012,2012,2,727.97,36.4,1419.54,UPI,Online,0
90766,20240621,2024-06-21,1036,5002,2003,3,2447.21,0.0,7341.63,Wallet,Online,0
90767,20240307,2024-03-07,1030,5018,2001,1,4248.2,424.82,3823.38,Wallet,Online,0
90768,20240508,2024-05-08,1031,5012,2007,2,1048.09,0.0,2096.18,Cash,Online,0
90769,20240516,2024-05-16,1028,5014,2010,3,753.64,113.05,2147.87,Cash,InPerson,0
90770,20241125,2024-11-25,1042,5012,2012,2,912.99,0.0,1825.98,UPI,HomeService,0
90771,20240717,2024-07-17,1015,5016,2003,3,2979.35,297.94,8640.11,UPI,Online,0
90772,20240311,2024-03-11,1020,5015,2007,2,3686.7,184.34,7189.06,Wallet,Online,0
90773,20241028,2024-10-28,1057,5001,2002,2,2282.23,114.11,4450.35,UPI,Online,0
90774,20240524,2024-05-24,1056,5022,2005,1,803.42,80.34,723.08,Card,HomeService,0
90775,20240217,2024-02-17,1033,5028,2005,2,1247.63,62.38,2432.88,UPI,HomeService,0
90776,20241226,2024-12-26,1044,5025,2003,3,2207.83,220.78,6402.71,Card,HomeService,0
90777,20240528,2024-05-28,1014,5019,2012,1,1655.62,0.0,1655.62,Card,Online,0
90778,20240114,2024-01-14,1039,5026,2010,3,1271.15,0.0,3813.45,Cash,HomeService,0
90779,20240806,2024-08-06,1025,5021,2001,2,432.19,64.83,799.55,Card,Online,0
90780,20240513,2024-05-13,1048,5008,2007,1,457.92,68.69,389.23,UPI,HomeService,0
90781,20241117,2024-11-17,1041,5018,2002,3,1971.33,0.0,5913.99,UPI,Online,0
90782,20240730,2024-07-30,1032,5004,2009,3,1613.99,0.0,4841.97,Wallet,HomeService,0
90783,20240331,2024-03-31,1020,5028,2006,1,2160.94,324.14,1836.8,Card,Online,0
90784,20240824,2024-08-24,1007,5015,2010,2,3141.42,314.14,5968.7,Cash,Online,0
90785,20240828,2024-08-28,1016,5025,2002,3,2592.31,129.62,7647.31,Wallet,HomeService,1
90786,20240628,2024-06-28,1036,5020,2001,2,4464.67,223.23,8706.11,UPI,HomeService,0
90787,20240130,2024-01-30,1038,5003,2002,3,1755.95,263.39,5004.46,Card,Online,0
90788,20240427,2024-04-27,1043,5002,2010,3,3571.91,0.0,10715.73,Wallet,HomeService,0
90789,20240412,2024-04-12,1041,5026,2009,3,1879.75,93.99,5545.26,Cash,InPerson,0
90790,20240110,2024-01-10,1015,5024,2005,1,2667.13,266.71,2400.42,Card,HomeService,0
90791,20240709,2024-07-09,1023,5001,2011,3,3455.74,0.0,10367.22,Card,HomeService,0
90792,20240310,2024-03-10,1043,5024,2005,3,2144.61,214.46,6219.37,Cash,Online,0
90793,20241112,2024-11-12,1022,5016,2002,3,3346.17,0.0,10038.51,Wallet,InPerson,0
90794,20240411,2024-04-11,1015,5017,2002,1,5065.05,506.51,4558.54,Cash,InPerson,0
90795,20240710,2024-07-10,1040,5025,2011,3,2575.67,386.35,7340.66,UPI,HomeService,0
90796,20240402,2024-04-02,1056,5023,2005,2,4525.87,0.0,9051.74,UPI,Online,0
90797,20240130,2024-01-30,1009,5028,2009,2,2157.75,0.0,4315.5,Wallet,InPerson,0
90798,20241123,2024-11-23,1048,5023,2012,1,3560.24,0.0,3560.24,Wallet,HomeService,0
90799,20240310,2024-03-10,1042,5009,2003,1,3481.23,174.06,3307.17,UPI,Online,0
90800,20240928,2024-09-28,1023,5030,2011,1,2288.34,343.25,1945.09,Cash,InPerson,0
90801,20240212,2024-02-12,1002,5019,2002,2,2940.7,0.0,5881.4,Wallet,InPerson,0
90802,20241001,2024-10-01,1030,5017,2012,3,4002.93,600.44,11408.35,Cash,InPerson,0
90803,20241230,2024-12-30,1041,5010,2005,3,3620.94,543.14,10319.68,UPI,HomeService,0
90804,20241031,2024-10-31,1011,5014,2010,2,1026.07,102.61,1949.53,UPI,HomeService,0
90805,20240421,2024-04-21,1041,5017,2004,3,4721.81,236.09,13929.34,Cash,InPerson,0
90806,20240623,2024-06-23,1006,5027,2004,2,3102.97,155.15,6050.79,Wallet,Online,0
90807,20241007,2024-10-07,1049,5029,2004,3,3113.4,155.67,9184.53,Cash,InPerson,0
90808,20240723,2024-07-23,1057,5018,2007,2,3098.66,0.0,6197.32,Cash,Online,0
90809,20241115,2024-11-15,1037,5026,2009,2,1099.27,109.93,2088.61,UPI,HomeService,0
90810,20240422,2024-04-22,1003,5026,2003,1,1364.47,136.45,1228.02,Cash,Online,0
90811,20240601,2024-06-01,1031,5009,2010,2,2943.62,441.54,5445.7,Card,HomeService,0
90812,20240915,2024-09-15,1010,5027,2010,1,4314.0,431.4,3882.6,Wallet,Online,0
90813,20240927,2024-09-27,1047,5029,2002,1,4272.25,213.61,4058.64,UPI,HomeService,0
90814,20240901,2024-09-01,1001,5030,2005,3,3519.89,527.98,10031.69,UPI,InPerson,0
90815,20241026,2024-10-26,1023,5008,2009,1,386.51,0.0,386.51,UPI,InPerson,0
90816,20240510,2024-05-10,1038,5019,2005,3,1891.15,0.0,5673.45,Card,HomeService,0
90817,20240414,2024-04-14,1042,5027,2006,1,3018.04,452.71,2565.33,Cash,HomeService,0
90818,20240302,2024-03-02,1040,5001,2001,3,3005.9,450.88,8566.82,UPI,HomeService,0
90819,20240323,2024-03-23,1014,5010,2011,1,3878.8,581.82,3296.98,Wallet,HomeService,0
90820,20240427,2024-04-27,1002,5026,2010,3,1244.77,62.24,3672.07,Cash,HomeService,0
90821,20240604,2024-06-04,1023,5030,2002,1,2753.6,413.04,2340.56,Card,InPerson,0
90822,20240922,2024-09-22,1049,5012,2008,2,1498.14,0.0,2996.28,Card,InPerson,0
90823,20240905,2024-09-05,1014,5028,2008,3,1852.23,185.22,5371.47,Cash,Online,0
90824,20240309,2024-03-09,1030,5029,2011,2,3145.53,314.55,5976.51,Wallet,Online,0
90825,20240917,2024-09-17,1044,5016,2009,1,2802.71,140.14,2662.57,Cash,Online,0
90826,20240328,2024-03-28,1014,5027,2001,1,2528.85,0.0,2528.85,UPI,HomeService,0
90827,20240726,2024-07-26,1055,5021,2006,1,324.34,48.65,275.69,Wallet,HomeService,0
90828,20240312,2024-03-12,1049,5015,2001,2,4058.43,608.76,7508.1,UPI,HomeService,0
90829,20240612,2024-06-12,1024,5021,2009,3,320.5,32.05,929.45,Card,Online,0
90830,20240211,2024-02-11,1045,5025,2005,3,2536.68,126.83,7483.21,Card,Online,0
90831,20240212,2024-02-12,1014,5030,2008,1,2292.21,114.61,2177.6,Wallet,HomeService,0
90832,20241015,2024-10-15,1022,5008,2007,3,559.03,0.0,1677.09,UPI,HomeService,0
90833,20240312,2024-03-12,1041,5009,2001,1,5299.44,529.94,4769.5,UPI,InPerson,0
90834,20240921,2024-09-21,1025,5030,2004,3,2826.24,141.31,8337.41,Cash,Online,0
90835,20240818,2024-08-18,1026,5022,2001,2,827.71,0.0,1655.42,Wallet,Online,0
90836,20240201,2024-02-01,1004,5017,2002,1,5718.93,857.84,4861.09,UPI,HomeService,0
90837,20241125,2024-11-25,1006,5019,2010,1,1616.36,161.64,1454.72,Wallet,Online,0
90838,20241013,2024-10-13,1026,5026,2012,2,1053.28,0.0,2106.56,Wallet,HomeService,0
90839,20240610,2024-06-10,1039,5016,2007,2,3478.78,347.88,6609.68,Wallet,InPerson,0
90840,20240803,2024-08-03,1018,5027,2009,3,2437.7,365.65,6947.45,Cash,Online,0
90841,20240516,2024-05-16,1057,5029,2001,3,3627.17,0.0,10881.51,UPI,InPerson,0
90842,20240628,2024-06-28,1054,5007,2010,3,2236.3,0.0,6708.9,Wallet,HomeService,0
90843,20240808,2024-08-08,1005,5030,2006,3,4864.57,0.0,14593.71,Cash,Online,0
90844,20240824,2024-08-24,1043,5006,2005,3,1939.41,290.91,5527.32,Card,HomeService,0
90845,20240703,2024-07-03,1017,5015,2003,3,3580.49,0.0,10741.47,Card,HomeService,0
90846,20241126,2024-11-26,1008,5006,2007,2,1667.06,0.0,3334.12,Card,InPerson,0
